Compressor,Dataset,Field,REL Error Bound,ABS Error Bound,Iteration,Compression Rate,Decompression Rate,Avg Difference,Avg Error,Difference Range,Error Range,Max Error,Max PW-REL Error,Max REL Error,Min Error,Min PW-REL Error,Min REL Error,MSE,Number of Elements,PSNR,RMSE,NRMSE,Max Value,Mean Value,Min Value,Value Range,Std Dev,Bit Rate,Compressed Size,Compression Ratio,Decompressed Size,Uncompressed Size,Compression Runtime (s),Decompression Runtime (s),CPU Core,Compression Energy (J),Decompression Energy (J)
sz3,nyx,baryon_density.f32,1.000000e-03,1.158622e+02,4,0.000000e+00,0.000000e+00,7.542638e-01,9.974182e-01,2.316881e+02,1.158582e+02,1.158582e+02,5.510280e+02,9.999651e-04,6.675720e-06,2.169143e-06,5.761774e-11,7.670590e+00,134217728,9.243055e+01,2.769583e+00,2.390411e-05,1.158623e+05,1.000000e+00,5.799697e-02,1.158622e+05,2.401417e+01,1.807094e-03,30318,1.770799e+04,536870912,536870912,3.111730e+00,1.980887e+00,4,6.901514e+02,4.386656e+02
sz3,nyx,baryon_density.f32,1.000000e-04,1.158622e+01,0,0.000000e+00,0.000000e+00,2.530820e-01,8.707851e-01,2.317232e+01,1.158616e+01,1.158616e+01,7.889655e+01,9.999948e-05,5.960464e-08,6.786356e-08,5.144441e-13,1.634026e+00,134217728,9.914625e+01,1.278290e+00,1.103285e-05,1.158623e+05,1.000000e+00,5.799697e-02,1.158622e+05,2.401417e+01,1.208925e-02,202824,2.646979e+03,536870912,536870912,5.154505e+00,3.154174e+00,5,1.143683e+03,6.949831e+02
sz3,nyx,baryon_density.f32,1.000000e-04,1.158622e+01,1,0.000000e+00,0.000000e+00,2.530820e-01,8.707851e-01,2.317232e+01,1.158616e+01,1.158616e+01,7.889655e+01,9.999948e-05,5.960464e-08,6.786356e-08,5.144441e-13,1.634026e+00,134217728,9.914625e+01,1.278290e+00,1.103285e-05,1.158623e+05,1.000000e+00,5.799697e-02,1.158622e+05,2.401417e+01,1.208925e-02,202824,2.646979e+03,536870912,536870912,4.736515e+00,3.122092e+00,5,1.046694e+03,6.890488e+02
sz3,nyx,baryon_density.f32,1.000000e-04,1.158622e+01,2,0.000000e+00,0.000000e+00,2.530820e-01,8.707851e-01,2.317232e+01,1.158616e+01,1.158616e+01,7.889655e+01,9.999948e-05,5.960464e-08,6.786356e-08,5.144441e-13,1.634026e+00,134217728,9.914625e+01,1.278290e+00,1.103285e-05,1.158623e+05,1.000000e+00,5.799697e-02,1.158622e+05,2.401417e+01,1.208925e-02,202824,2.646979e+03,536870912,536870912,4.739950e+00,3.153667e+00,5,1.046327e+03,6.971579e+02
sz3,nyx,baryon_density.f32,1.000000e-04,1.158622e+01,3,0.000000e+00,0.000000e+00,2.530820e-01,8.707851e-01,2.317232e+01,1.158616e+01,1.158616e+01,7.889655e+01,9.999948e-05,5.960464e-08,6.786356e-08,5.144441e-13,1.634026e+00,134217728,9.914625e+01,1.278290e+00,1.103285e-05,1.158623e+05,1.000000e+00,5.799697e-02,1.158622e+05,2.401417e+01,1.208925e-02,202824,2.646979e+03,536870912,536870912,4.716875e+00,3.124989e+00,5,1.040290e+03,7.089066e+02
sz3,nyx,baryon_density.f32,1.000000e-04,1.158622e+01,4,0.000000e+00,0.000000e+00,2.530820e-01,8.707851e-01,2.317232e+01,1.158616e+01,1.158616e+01,7.889655e+01,9.999948e-05,5.960464e-08,6.786356e-08,5.144441e-13,1.634026e+00,134217728,9.914625e+01,1.278290e+00,1.103285e-05,1.158623e+05,1.000000e+00,5.799697e-02,1.158622e+05,2.401417e+01,1.208925e-02,202824,2.646979e+03,536870912,536870912,4.720821e+00,3.107064e+00,5,1.050638e+03,6.992413e+02
sz3,nyx,baryon_density.f32,1.000000e-05,1.158622e+00,0,0.000000e+00,0.000000e+00,-7.251880e-02,2.103316e-01,2.317243e+00,1.158622e+00,1.158622e+00,9.858694e+00,9.999995e-06,0.000000e+00,0.000000e+00,0.000000e+00,7.210624e-02,134217728,1.126991e+02,2.685261e-01,2.317632e-06,1.158623e+05,1.000000e+00,5.799697e-02,1.158622e+05,2.401417e+01,8.307409e-02,1393752,3.851983e+02,536870912,536870912,5.379640e+00,3.175658e+00,4,1.189291e+03,7.013872e+02
sz3,nyx,baryon_density.f32,1.000000e-05,1.158622e+00,1,0.000000e+00,0.000000e+00,-7.251880e-02,2.103316e-01,2.317243e+00,1.158622e+00,1.158622e+00,9.858694e+00,9.999995e-06,0.000000e+00,0.000000e+00,0.000000e+00,7.210624e-02,134217728,1.126991e+02,2.685261e-01,2.317632e-06,1.158623e+05,1.000000e+00,5.799697e-02,1.158622e+05,2.401417e+01,8.307409e-02,1393752,3.851983e+02,536870912,536870912,4.913839e+00,3.204845e+00,4,1.085366e+03,7.058004e+02
sz3,nyx,baryon_density.f32,1.000000e-05,1.158622e+00,2,0.000000e+00,0.000000e+00,-7.251880e-02,2.103316e-01,2.317243e+00,1.158622e+00,1.158622e+00,9.858694e+00,9.999995e-06,0.000000e+00,0.000000e+00,0.000000e+00,7.210624e-02,134217728,1.126991e+02,2.685261e-01,2.317632e-06,1.158623e+05,1.000000e+00,5.799697e-02,1.158622e+05,2.401417e+01,8.307409e-02,1393752,3.851983e+02,536870912,536870912,4.959082e+00,3.220522e+00,4,1.097965e+03,7.113688e+02
sz3,nyx,baryon_density.f32,1.000000e-05,1.158622e+00,3,0.000000e+00,0.000000e+00,-7.251880e-02,2.103316e-01,2.317243e+00,1.158622e+00,1.158622e+00,9.858694e+00,9.999995e-06,0.000000e+00,0.000000e+00,0.000000e+00,7.210624e-02,134217728,1.126991e+02,2.685261e-01,2.317632e-06,1.158623e+05,1.000000e+00,5.799697e-02,1.158622e+05,2.401417e+01,8.307409e-02,1393752,3.851983e+02,536870912,536870912,4.897783e+00,3.180906e+00,4,1.079447e+03,7.018438e+02
sz3,nyx,baryon_density.f32,1.000000e-05,1.158622e+00,4,0.000000e+00,0.000000e+00,-7.251880e-02,2.103316e-01,2.317243e+00,1.158622e+00,1.158622e+00,9.858694e+00,9.999995e-06,0.000000e+00,0.000000e+00,0.000000e+00,7.210624e-02,134217728,1.126991e+02,2.685261e-01,2.317632e-06,1.158623e+05,1.000000e+00,5.799697e-02,1.158622e+05,2.401417e+01,8.307409e-02,1393752,3.851983e+02,536870912,536870912,4.955340e+00,3.183389e+00,4,1.093407e+03,7.018338e+02
sz3,nyx,baryon_density.f32,1.000000e-06,1.158622e-01,0,0.000000e+00,0.000000e+00,1.048526e-03,3.187483e-02,2.317448e-01,1.158752e-01,1.158752e-01,1.187168e+00,1.000112e-06,0.000000e+00,0.000000e+00,0.000000e+00,1.666350e-03,134217728,1.290612e+02,4.082095e-02,3.523232e-07,1.158623e+05,1.000000e+00,5.799697e-02,1.158622e+05,2.401417e+01,4.382014e-01,7351800,7.302578e+01,536870912,536870912,4.318391e+00,2.091776e+00,5,9.624690e+02,4.667817e+02
sz3,nyx,baryon_density.f32,1.000000e-06,1.158622e-01,1,0.000000e+00,0.000000e+00,1.048526e-03,3.187483e-02,2.317448e-01,1.158752e-01,1.158752e-01,1.187168e+00,1.000112e-06,0.000000e+00,0.000000e+00,0.000000e+00,1.666350e-03,134217728,1.290612e+02,4.082095e-02,3.523232e-07,1.158623e+05,1.000000e+00,5.799697e-02,1.158622e+05,2.401417e+01,4.382014e-01,7351800,7.302578e+01,536870912,536870912,3.769424e+00,2.096345e+00,5,8.449278e+02,4.677249e+02
sz3,nyx,baryon_density.f32,1.000000e-06,1.158622e-01,2,0.000000e+00,0.000000e+00,1.048526e-03,3.187483e-02,2.317448e-01,1.158752e-01,1.158752e-01,1.187168e+00,1.000112e-06,0.000000e+00,0.000000e+00,0.000000e+00,1.666350e-03,134217728,1.290612e+02,4.082095e-02,3.523232e-07,1.158623e+05,1.000000e+00,5.799697e-02,1.158622e+05,2.401417e+01,4.382014e-01,7351800,7.302578e+01,536870912,536870912,3.768717e+00,2.086766e+00,5,8.391669e+02,4.661156e+02
sz3,nyx,baryon_density.f32,1.000000e-06,1.158622e-01,3,0.000000e+00,0.000000e+00,1.048526e-03,3.187483e-02,2.317448e-01,1.158752e-01,1.158752e-01,1.187168e+00,1.000112e-06,0.000000e+00,0.000000e+00,0.000000e+00,1.666350e-03,134217728,1.290612e+02,4.082095e-02,3.523232e-07,1.158623e+05,1.000000e+00,5.799697e-02,1.158622e+05,2.401417e+01,4.382014e-01,7351800,7.302578e+01,536870912,536870912,3.777450e+00,2.095888e+00,5,8.438637e+02,4.683338e+02
sz3,nyx,baryon_density.f32,1.000000e-06,1.158622e-01,4,0.000000e+00,0.000000e+00,1.048526e-03,3.187483e-02,2.317448e-01,1.158752e-01,1.158752e-01,1.187168e+00,1.000112e-06,0.000000e+00,0.000000e+00,0.000000e+00,1.666350e-03,134217728,1.290612e+02,4.082095e-02,3.523232e-07,1.158623e+05,1.000000e+00,5.799697e-02,1.158622e+05,2.401417e+01,4.382014e-01,7351800,7.302578e+01,536870912,536870912,3.778225e+00,2.084053e+00,5,8.413247e+02,4.659633e+02
zfp,nyx,baryon_density.f32,1.000000e-01,1.158622e+04,0,0.000000e+00,0.000000e+00,9.037476e-01,9.810511e-01,3.166915e+03,1.644703e+03,1.644706e+03,1.434202e+03,1.419536e-02,3.387451e-03,2.646376e-05,2.923689e-08,2.204046e+01,134217728,8.784663e+01,4.694727e+00,4.051991e-05,1.158623e+05,1.000000e+00,5.799697e-02,1.158622e+05,2.401417e+01,1.658869e-02,278312,1.929025e+03,536870912,536870912,4.928890e-01,6.068518e-01,7,1.094056e+02,1.356052e+02
zfp,nyx,baryon_density.f32,1.000000e-01,1.158622e+04,1,0.000000e+00,0.000000e+00,9.037476e-01,9.810511e-01,3.166915e+03,1.644703e+03,1.644706e+03,1.434202e+03,1.419536e-02,3.387451e-03,2.646376e-05,2.923689e-08,2.204046e+01,134217728,8.784663e+01,4.694727e+00,4.051991e-05,1.158623e+05,1.000000e+00,5.799697e-02,1.158622e+05,2.401417e+01,1.658869e-02,278312,1.929025e+03,536870912,536870912,4.882739e-01,6.017576e-01,3,1.080710e+02,1.345067e+02
zfp,nyx,baryon_density.f32,1.000000e-01,1.158622e+04,2,0.000000e+00,0.000000e+00,9.037476e-01,9.810511e-01,3.166915e+03,1.644703e+03,1.644706e+03,1.434202e+03,1.419536e-02,3.387451e-03,2.646376e-05,2.923689e-08,2.204046e+01,134217728,8.784663e+01,4.694727e+00,4.051991e-05,1.158623e+05,1.000000e+00,5.799697e-02,1.158622e+05,2.401417e+01,1.658869e-02,278312,1.929025e+03,536870912,536870912,4.866583e-01,6.047540e-01,3,1.075343e+02,1.349202e+02
zfp,nyx,baryon_density.f32,1.000000e-01,1.158622e+04,3,0.000000e+00,0.000000e+00,9.037476e-01,9.810511e-01,3.166915e+03,1.644703e+03,1.644706e+03,1.434202e+03,1.419536e-02,3.387451e-03,2.646376e-05,2.923689e-08,2.204046e+01,134217728,8.784663e+01,4.694727e+00,4.051991e-05,1.158623e+05,1.000000e+00,5.799697e-02,1.158622e+05,2.401417e+01,1.658869e-02,278312,1.929025e+03,536870912,536870912,4.881880e-01,6.143261e-01,3,1.079878e+02,1.372172e+02
zfp,nyx,baryon_density.f32,1.000000e-01,1.158622e+04,4,0.000000e+00,0.000000e+00,9.037476e-01,9.810511e-01,3.166915e+03,1.644703e+03,1.644706e+03,1.434202e+03,1.419536e-02,3.387451e-03,2.646376e-05,2.923689e-08,2.204046e+01,134217728,8.784663e+01,4.694727e+00,4.051991e-05,1.158623e+05,1.000000e+00,5.799697e-02,1.158622e+05,2.401417e+01,1.658869e-02,278312,1.929025e+03,536870912,536870912,4.856830e-01,5.948327e-01,3,1.073979e+02,1.329839e+02
zfp,nyx,baryon_density.f32,1.000000e-02,1.158622e+03,0,0.000000e+00,0.000000e+00,6.983185e-01,9.081224e-01,4.252628e+02,2.208547e+02,2.208547e+02,5.023223e+02,1.906184e-03,3.910065e-05,1.447140e-06,3.374753e-10,4.171325e+00,134217728,9.507610e+01,2.042382e+00,1.762768e-05,1.158623e+05,1.000000e+00,5.799697e-02,1.158622e+05,2.401417e+01,2.740002e-02,459696,1.167882e+03,536870912,536870912,5.064026e-01,6.112000e-01,2,1.146745e+02,1.370574e+02
zfp,nyx,baryon_density.f32,1.000000e-02,1.158622e+03,1,0.000000e+00,0.000000e+00,6.983185e-01,9.081224e-01,4.252628e+02,2.208547e+02,2.208547e+02,5.023223e+02,1.906184e-03,3.910065e-05,1.447140e-06,3.374753e-10,4.171325e+00,134217728,9.507610e+01,2.042382e+00,1.762768e-05,1.158623e+05,1.000000e+00,5.799697e-02,1.158622e+05,2.401417e+01,2.740002e-02,459696,1.167882e+03,536870912,536870912,5.079209e-01,6.239510e-01,2,1.131203e+02,1.399243e+02
zfp,nyx,baryon_density.f32,1.000000e-02,1.158622e+03,2,0.000000e+00,0.000000e+00,6.983185e-01,9.081224e-01,4.252628e+02,2.208547e+02,2.208547e+02,5.023223e+02,1.906184e-03,3.910065e-05,1.447140e-06,3.374753e-10,4.171325e+00,134217728,9.507610e+01,2.042382e+00,1.762768e-05,1.158623e+05,1.000000e+00,5.799697e-02,1.158622e+05,2.401417e+01,2.740002e-02,459696,1.167882e+03,536870912,536870912,5.072831e-01,6.219059e-01,2,1.145276e+02,1.397065e+02
zfp,nyx,baryon_density.f32,1.000000e-02,1.158622e+03,3,0.000000e+00,0.000000e+00,6.983185e-01,9.081224e-01,4.252628e+02,2.208547e+02,2.208547e+02,5.023223e+02,1.906184e-03,3.910065e-05,1.447140e-06,3.374753e-10,4.171325e+00,134217728,9.507610e+01,2.042382e+00,1.762768e-05,1.158623e+05,1.000000e+00,5.799697e-02,1.158622e+05,2.401417e+01,2.740002e-02,459696,1.167882e+03,536870912,536870912,5.083196e-01,6.284009e-01,2,1.130114e+02,1.407164e+02
zfp,nyx,baryon_density.f32,1.000000e-02,1.158622e+03,4,0.000000e+00,0.000000e+00,6.983185e-01,9.081224e-01,4.252628e+02,2.208547e+02,2.208547e+02,5.023223e+02,1.906184e-03,3.910065e-05,1.447140e-06,3.374753e-10,4.171325e+00,134217728,9.507610e+01,2.042382e+00,1.762768e-05,1.158623e+05,1.000000e+00,5.799697e-02,1.158622e+05,2.401417e+01,2.740002e-02,459696,1.167882e+03,536870912,536870912,5.060714e-01,6.169562e-01,2,1.122085e+02,1.382299e+02
zfp,nyx,baryon_density.f32,1.000000e-03,1.158622e+02,0,0.000000e+00,0.000000e+00,-5.119133e-02,3.884926e-01,3.389248e+01,1.744932e+01,1.744932e+01,3.478692e+01,1.506041e-04,0.000000e+00,0.000000e+00,0.000000e+00,2.504764e-01,134217728,1.072912e+02,5.004762e-01,4.319580e-06,1.158623e+05,1.000000e+00,5.799697e-02,1.158622e+05,2.401417e+01,2.134948e-01,3581848,1.498866e+02,536870912,536870912,8.712074e-01,8.470713e-01,8,1.933965e+02,1.899173e+02
zfp,nyx,baryon_density.f32,1.000000e-03,1.158622e+02,1,0.000000e+00,0.000000e+00,-5.119133e-02,3.884926e-01,3.389248e+01,1.744932e+01,1.744932e+01,3.478692e+01,1.506041e-04,0.000000e+00,0.000000e+00,0.000000e+00,2.504764e-01,134217728,1.072912e+02,5.004762e-01,4.319580e-06,1.158623e+05,1.000000e+00,5.799697e-02,1.158622e+05,2.401417e+01,2.134948e-01,3581848,1.498866e+02,536870912,536870912,8.694764e-01,8.430169e-01,8,1.929374e+02,1.886240e+02
zfp,nyx,baryon_density.f32,1.000000e-03,1.158622e+02,2,0.000000e+00,0.000000e+00,-5.119133e-02,3.884926e-01,3.389248e+01,1.744932e+01,1.744932e+01,3.478692e+01,1.506041e-04,0.000000e+00,0.000000e+00,0.000000e+00,2.504764e-01,134217728,1.072912e+02,5.004762e-01,4.319580e-06,1.158623e+05,1.000000e+00,5.799697e-02,1.158622e+05,2.401417e+01,2.134948e-01,3581848,1.498866e+02,536870912,536870912,8.714393e-01,8.438779e-01,8,1.933202e+02,1.890228e+02
zfp,nyx,baryon_density.f32,1.000000e-03,1.158622e+02,3,0.000000e+00,0.000000e+00,-5.119133e-02,3.884926e-01,3.389248e+01,1.744932e+01,1.744932e+01,3.478692e+01,1.506041e-04,0.000000e+00,0.000000e+00,0.000000e+00,2.504764e-01,134217728,1.072912e+02,5.004762e-01,4.319580e-06,1.158623e+05,1.000000e+00,5.799697e-02,1.158622e+05,2.401417e+01,2.134948e-01,3581848,1.498866e+02,536870912,536870912,8.707007e-01,8.409314e-01,8,1.948271e+02,1.882877e+02
zfp,nyx,baryon_density.f32,1.000000e-03,1.158622e+02,4,0.000000e+00,0.000000e+00,-5.119133e-02,3.884926e-01,3.389248e+01,1.744932e+01,1.744932e+01,3.478692e+01,1.506041e-04,0.000000e+00,0.000000e+00,0.000000e+00,2.504764e-01,134217728,1.072912e+02,5.004762e-01,4.319580e-06,1.158623e+05,1.000000e+00,5.799697e-02,1.158622e+05,2.401417e+01,2.134948e-01,3581848,1.498866e+02,536870912,536870912,8.713336e-01,8.690810e-01,8,1.936579e+02,1.946553e+02
zfp,nyx,baryon_density.f32,1.000000e-04,1.158622e+01,0,0.000000e+00,0.000000e+00,1.316190e-03,7.533769e-02,3.870385e+00,1.959899e+00,1.959899e+00,6.545105e+00,1.691577e-05,0.000000e+00,0.000000e+00,0.000000e+00,1.190211e-02,134217728,1.205226e+02,1.090968e-01,9.416078e-07,1.158623e+05,1.000000e+00,5.799697e-02,1.158622e+05,2.401417e+01,4.325485e-01,7256960,7.398014e+01,536870912,536870912,1.159124e+00,9.507778e-01,3,2.564224e+02,2.121942e+02
zfp,nyx,baryon_density.f32,1.000000e-04,1.158622e+01,1,0.000000e+00,0.000000e+00,1.316190e-03,7.533769e-02,3.870385e+00,1.959899e+00,1.959899e+00,6.545105e+00,1.691577e-05,0.000000e+00,0.000000e+00,0.000000e+00,1.190211e-02,134217728,1.205226e+02,1.090968e-01,9.416078e-07,1.158623e+05,1.000000e+00,5.799697e-02,1.158622e+05,2.401417e+01,4.325485e-01,7256960,7.398014e+01,536870912,536870912,1.155338e+00,9.254142e-01,3,2.553823e+02,2.066947e+02
zfp,nyx,baryon_density.f32,1.000000e-04,1.158622e+01,2,0.000000e+00,0.000000e+00,1.316190e-03,7.533769e-02,3.870385e+00,1.959899e+00,1.959899e+00,6.545105e+00,1.691577e-05,0.000000e+00,0.000000e+00,0.000000e+00,1.190211e-02,134217728,1.205226e+02,1.090968e-01,9.416078e-07,1.158623e+05,1.000000e+00,5.799697e-02,1.158622e+05,2.401417e+01,4.325485e-01,7256960,7.398014e+01,536870912,536870912,1.157960e+00,9.226312e-01,3,2.560231e+02,2.058837e+02
zfp,nyx,baryon_density.f32,1.000000e-04,1.158622e+01,3,0.000000e+00,0.000000e+00,1.316190e-03,7.533769e-02,3.870385e+00,1.959899e+00,1.959899e+00,6.545105e+00,1.691577e-05,0.000000e+00,0.000000e+00,0.000000e+00,1.190211e-02,134217728,1.205226e+02,1.090968e-01,9.416078e-07,1.158623e+05,1.000000e+00,5.799697e-02,1.158622e+05,2.401417e+01,4.325485e-01,7256960,7.398014e+01,536870912,536870912,1.156775e+00,9.571223e-01,3,2.578397e+02,2.135426e+02
zfp,nyx,baryon_density.f32,1.000000e-04,1.158622e+01,4,0.000000e+00,0.000000e+00,1.316190e-03,7.533769e-02,3.870385e+00,1.959899e+00,1.959899e+00,6.545105e+00,1.691577e-05,0.000000e+00,0.000000e+00,0.000000e+00,1.190211e-02,134217728,1.205226e+02,1.090968e-01,9.416078e-07,1.158623e+05,1.000000e+00,5.799697e-02,1.158622e+05,2.401417e+01,4.325485e-01,7256960,7.398014e+01,536870912,536870912,1.157636e+00,9.244056e-01,3,2.563209e+02,2.060890e+02
zfp,nyx,baryon_density.f32,1.000000e-05,1.158622e+00,0,0.000000e+00,0.000000e+00,5.020206e-05,1.750847e-02,5.622915e-01,2.821420e-01,2.821420e-01,1.177046e+00,2.435151e-06,0.000000e+00,0.000000e+00,0.000000e+00,5.708001e-04,134217728,1.337140e+02,2.389142e-02,2.062054e-07,1.158623e+05,1.000000e+00,5.799697e-02,1.158622e+05,2.401417e+01,1.046470e+00,17556848,3.057900e+01,536870912,536870912,1.530356e+00,1.126921e+00,7,3.390390e+02,2.537871e+02
zfp,nyx,baryon_density.f32,1.000000e-05,1.158622e+00,1,0.000000e+00,0.000000e+00,5.020206e-05,1.750847e-02,5.622915e-01,2.821420e-01,2.821420e-01,1.177046e+00,2.435151e-06,0.000000e+00,0.000000e+00,0.000000e+00,5.708001e-04,134217728,1.337140e+02,2.389142e-02,2.062054e-07,1.158623e+05,1.000000e+00,5.799697e-02,1.158622e+05,2.401417e+01,1.046470e+00,17556848,3.057900e+01,536870912,536870912,1.529989e+00,1.109322e+00,7,3.393337e+02,2.491017e+02
zfp,nyx,baryon_density.f32,1.000000e-05,1.158622e+00,2,0.000000e+00,0.000000e+00,5.020206e-05,1.750847e-02,5.622915e-01,2.821420e-01,2.821420e-01,1.177046e+00,2.435151e-06,0.000000e+00,0.000000e+00,0.000000e+00,5.708001e-04,134217728,1.337140e+02,2.389142e-02,2.062054e-07,1.158623e+05,1.000000e+00,5.799697e-02,1.158622e+05,2.401417e+01,1.046470e+00,17556848,3.057900e+01,536870912,536870912,1.526071e+00,1.112286e+00,7,3.382887e+02,2.482636e+02
zfp,nyx,baryon_density.f32,1.000000e-05,1.158622e+00,3,0.000000e+00,0.000000e+00,5.020206e-05,1.750847e-02,5.622915e-01,2.821420e-01,2.821420e-01,1.177046e+00,2.435151e-06,0.000000e+00,0.000000e+00,0.000000e+00,5.708001e-04,134217728,1.337140e+02,2.389142e-02,2.062054e-07,1.158623e+05,1.000000e+00,5.799697e-02,1.158622e+05,2.401417e+01,1.046470e+00,17556848,3.057900e+01,536870912,536870912,1.524285e+00,1.106980e+00,7,3.378602e+02,2.470424e+02
zfp,nyx,baryon_density.f32,1.000000e-05,1.158622e+00,4,0.000000e+00,0.000000e+00,5.020206e-05,1.750847e-02,5.622915e-01,2.821420e-01,2.821420e-01,1.177046e+00,2.435151e-06,0.000000e+00,0.000000e+00,0.000000e+00,5.708001e-04,134217728,1.337140e+02,2.389142e-02,2.062054e-07,1.158623e+05,1.000000e+00,5.799697e-02,1.158622e+05,2.401417e+01,1.046470e+00,17556848,3.057900e+01,536870912,536870912,1.527488e+00,1.122656e+00,7,3.388325e+02,2.506537e+02
zfp,nyx,baryon_density.f32,1.000000e-06,1.158622e-01,0,0.000000e+00,0.000000e+00,2.858736e-06,1.939554e-03,3.623152e-02,1.852965e-02,1.852965e-02,1.165554e-01,1.599283e-07,0.000000e+00,0.000000e+00,0.000000e+00,6.261706e-06,134217728,1.533119e+02,2.502340e-03,2.159755e-08,1.158623e+05,1.000000e+00,5.799697e-02,1.158622e+05,2.401417e+01,3.565791e+00,59824040,8.974167e+00,536870912,536870912,2.166921e+00,1.609113e+00,2,4.821074e+02,3.583674e+02
zfp,nyx,baryon_density.f32,1.000000e-06,1.158622e-01,1,0.000000e+00,0.000000e+00,2.858736e-06,1.939554e-03,3.623152e-02,1.852965e-02,1.852965e-02,1.165554e-01,1.599283e-07,0.000000e+00,0.000000e+00,0.000000e+00,6.261706e-06,134217728,1.533119e+02,2.502340e-03,2.159755e-08,1.158623e+05,1.000000e+00,5.799697e-02,1.158622e+05,2.401417e+01,3.565791e+00,59824040,8.974167e+00,536870912,536870912,2.147974e+00,1.608394e+00,2,4.761564e+02,3.584020e+02
zfp,nyx,baryon_density.f32,1.000000e-06,1.158622e-01,2,0.000000e+00,0.000000e+00,2.858736e-06,1.939554e-03,3.623152e-02,1.852965e-02,1.852965e-02,1.165554e-01,1.599283e-07,0.000000e+00,0.000000e+00,0.000000e+00,6.261706e-06,134217728,1.533119e+02,2.502340e-03,2.159755e-08,1.158623e+05,1.000000e+00,5.799697e-02,1.158622e+05,2.401417e+01,3.565791e+00,59824040,8.974167e+00,536870912,536870912,2.146628e+00,1.612391e+00,2,4.756940e+02,3.610759e+02
zfp,nyx,baryon_density.f32,1.000000e-06,1.158622e-01,3,0.000000e+00,0.000000e+00,2.858736e-06,1.939554e-03,3.623152e-02,1.852965e-02,1.852965e-02,1.165554e-01,1.599283e-07,0.000000e+00,0.000000e+00,0.000000e+00,6.261706e-06,134217728,1.533119e+02,2.502340e-03,2.159755e-08,1.158623e+05,1.000000e+00,5.799697e-02,1.158622e+05,2.401417e+01,3.565791e+00,59824040,8.974167e+00,536870912,536870912,2.147557e+00,1.607284e+00,2,4.759455e+02,3.582856e+02
zfp,nyx,baryon_density.f32,1.000000e-06,1.158622e-01,4,0.000000e+00,0.000000e+00,2.858736e-06,1.939554e-03,3.623152e-02,1.852965e-02,1.852965e-02,1.165554e-01,1.599283e-07,0.000000e+00,0.000000e+00,0.000000e+00,6.261706e-06,134217728,1.533119e+02,2.502340e-03,2.159755e-08,1.158623e+05,1.000000e+00,5.799697e-02,1.158622e+05,2.401417e+01,3.565791e+00,59824040,8.974167e+00,536870912,536870912,2.147345e+00,1.609991e+00,2,4.761790e+02,3.625835e+02
mgard,nyx,baryon_density.f32,1.000000e-01,1.158622e+04,0,0.000000e+00,0.000000e+00,1.000212e+00,1.181017e+00,2.313399e+02,1.299639e+02,1.299639e+02,2.861389e+02,1.121711e-03,0.000000e+00,0.000000e+00,0.000000e+00,8.823693e+00,134217728,9.182233e+01,2.970470e+00,2.563795e-05,1.158623e+05,1.000000e+00,5.799697e-02,1.158622e+05,2.401417e+01,1.012234e+00,16982469,3.161324e+01,536870912,536870912,2.106376e+01,1.765456e+01,4,4.684628e+03,3.940291e+03
mgard,nyx,baryon_density.f32,1.000000e-01,1.158622e+04,1,0.000000e+00,0.000000e+00,1.000212e+00,1.181017e+00,2.313399e+02,1.299639e+02,1.299639e+02,2.861389e+02,1.121711e-03,0.000000e+00,0.000000e+00,0.000000e+00,8.823693e+00,134217728,9.182233e+01,2.970470e+00,2.563795e-05,1.158623e+05,1.000000e+00,5.799697e-02,1.158622e+05,2.401417e+01,2.441406e-04,4096,1.310720e+05,536870912,536870912,2.123820e+01,1.778947e+01,4,4.724129e+03,3.968342e+03
mgard,nyx,baryon_density.f32,1.000000e-01,1.158622e+04,2,0.000000e+00,0.000000e+00,1.000212e+00,1.181017e+00,2.313399e+02,1.299639e+02,1.299639e+02,2.861389e+02,1.121711e-03,0.000000e+00,0.000000e+00,0.000000e+00,8.823693e+00,134217728,9.182233e+01,2.970470e+00,2.563795e-05,1.158623e+05,1.000000e+00,5.799697e-02,1.158622e+05,2.401417e+01,2.441406e-04,4096,1.310720e+05,536870912,536870912,2.149929e+01,1.768542e+01,4,4.780871e+03,3.946548e+03
mgard,nyx,baryon_density.f32,1.000000e-01,1.158622e+04,3,0.000000e+00,0.000000e+00,1.000212e+00,1.181017e+00,2.313399e+02,1.299639e+02,1.299639e+02,2.861389e+02,1.121711e-03,0.000000e+00,0.000000e+00,0.000000e+00,8.823693e+00,134217728,9.182233e+01,2.970470e+00,2.563795e-05,1.158623e+05,1.000000e+00,5.799697e-02,1.158622e+05,2.401417e+01,2.441406e-04,4096,1.310720e+05,536870912,536870912,2.150655e+01,1.770112e+01,4,4.783791e+03,3.955879e+03
mgard,nyx,baryon_density.f32,1.000000e-01,1.158622e+04,4,0.000000e+00,0.000000e+00,1.000212e+00,1.181017e+00,2.313399e+02,1.299639e+02,1.299639e+02,2.861389e+02,1.121711e-03,0.000000e+00,0.000000e+00,0.000000e+00,8.823693e+00,134217728,9.182233e+01,2.970470e+00,2.563795e-05,1.158623e+05,1.000000e+00,5.799697e-02,1.158622e+05,2.401417e+01,2.441406e-04,4096,1.310720e+05,536870912,536870912,2.239800e+01,1.770987e+01,4,4.980669e+03,3.955624e+03
